Time,Q,SQ,Hour,DayOfWeek,Month
2024-03-21 10:10:00,144.0,0.0,10,3,3
2024-03-21 10:20:00,131.0,0.0,10,3,3
2024-03-21 10:30:00,130.0,0.0,10,3,3
2024-03-21 10:40:00,154.0,0.0,10,3,3
2024-03-21 10:50:00,157.0,0.0,10,3,3
2024-03-21 11:00:00,204.0,0.0,11,3,3
2024-03-21 11:10:00,164.0,0.0,11,3,3
2024-03-21 11:20:00,154.0,0.0,11,3,3
2024-03-21 11:30:00,203.0,0.0,11,3,3
2024-03-21 11:40:00,172.0,0.0,11,3,3
2024-03-21 11:50:00,149.0,0.0,11,3,3
2024-03-21 12:00:00,160.0,0.0,12,3,3
2024-03-21 12:10:00,163.0,0.0,12,3,3
2024-03-21 12:20:00,165.0,0.0,12,3,3
2024-03-21 12:30:00,160.0,0.0,12,3,3
2024-03-21 12:40:00,131.0,0.0,12,3,3
2024-03-21 12:50:00,166.0,0.0,12,3,3
2024-03-21 13:00:00,195.0,0.0,13,3,3
2024-03-21 13:10:00,229.0,0.0,13,3,3
2024-03-21 13:20:00,178.0,0.0,13,3,3
2024-03-21 13:30:00,190.0,0.0,13,3,3
2024-03-21 13:40:00,248.0,0.0,13,3,3
2024-03-21 13:50:00,335.0,2.34738,13,3,3
2024-03-21 14:00:00,234.0,0.0,14,3,3
2024-03-21 14:10:00,268.0,0.0,14,3,3
2024-03-21 14:20:00,258.0,0.0,14,3,3
2024-03-21 14:30:00,263.0,1.54944,14,3,3
2024-03-21 14:40:00,182.0,0.0,14,3,3
2024-03-21 14:50:00,141.0,0.0,14,3,3
2024-03-21 15:00:00,143.0,0.0,15,3,3
2024-03-21 15:10:00,160.0,0.0,15,3,3
2024-03-21 15:20:00,166.0,0.0,15,3,3
2024-03-21 15:30:00,184.0,10.0,15,3,3
2024-03-21 15:40:00,180.0,10.0,15,3,3
2024-03-21 15:50:00,184.0,0.0,15,3,3
2024-03-21 16:00:00,134.0,0.0,16,3,3
2024-03-21 16:10:00,127.0,0.0,16,3,3
2024-03-21 16:20:00,132.0,10.0,16,3,3
2024-03-21 16:30:00,123.0,10.0,16,3,3
2024-03-21 16:40:00,103.0,10.0,16,3,3
2024-03-21 16:50:00,92.0,10.0,16,3,3
2024-03-21 17:00:00,80.0,10.0,17,3,3
2024-03-21 17:10:00,64.0,10.0,17,3,3
2024-03-21 17:20:00,52.0,10.0,17,3,3
2024-03-21 17:30:00,38.0,0.0,17,3,3
2024-03-21 17:40:00,21.0,0.0,17,3,3
2024-03-21 17:50:00,12.0,0.0,17,3,3
2024-03-21 18:00:00,3.0,0.0,18,3,3
2024-03-21 18:10:00,2.0,0.0,18,3,3
2024-03-21 18:20:00,0.0,0.0,18,3,3
2024-03-21 18:30:00,0.0,0.0,18,3,3
2024-03-21 18:40:00,0.0,0.0,18,3,3
2024-03-21 18:50:00,0.0,0.0,18,3,3
2024-03-21 19:00:00,0.0,0.0,19,3,3
2024-03-21 19:10:00,0.0,0.0,19,3,3
2024-03-21 19:20:00,0.0,0.0,19,3,3
2024-03-21 19:30:00,0.0,0.0,19,3,3
2024-03-21 19:40:00,0.0,0.0,19,3,3
2024-03-21 19:50:00,0.0,0.0,19,3,3
2024-03-21 20:00:00,0.0,0.0,20,3,3
2024-03-21 20:10:00,0.0,0.0,20,3,3
2024-03-21 20:20:00,0.0,0.0,20,3,3
2024-03-21 20:30:00,0.0,0.0,20,3,3
2024-03-21 20:40:00,0.0,0.0,20,3,3
2024-03-21 20:50:00,0.0,0.0,20,3,3
2024-03-21 21:00:00,0.0,0.0,21,3,3
2024-03-21 21:10:00,0.0,0.0,21,3,3
2024-03-21 21:20:00,0.0,0.0,21,3,3
2024-03-21 21:30:00,0.0,0.0,21,3,3
2024-03-21 21:40:00,0.0,0.0,21,3,3
2024-03-21 21:50:00,0.0,0.0,21,3,3
2024-03-21 22:00:00,0.0,0.0,22,3,3
2024-03-21 22:10:00,0.0,0.0,22,3,3
2024-03-21 22:20:00,0.0,0.0,22,3,3
2024-03-21 22:30:00,0.0,0.0,22,3,3
2024-03-21 22:40:00,0.0,0.0,22,3,3
2024-03-21 22:50:00,0.0,0.0,22,3,3
2024-03-21 23:00:00,0.0,0.0,23,3,3
2024-03-21 23:10:00,0.0,0.0,23,3,3
2024-03-21 23:20:00,0.0,0.0,23,3,3
2024-03-21 23:30:00,0.0,0.0,23,3,3
2024-03-21 23:40:00,0.0,0.0,23,3,3
2024-03-21 23:50:00,0.0,0.0,23,3,3
2024-03-22 00:00:00,0.0,0.0,0,4,3
2024-03-22 00:10:00,0.0,0.0,0,4,3
2024-03-22 00:20:00,0.0,0.0,0,4,3
2024-03-22 00:30:00,0.0,0.0,0,4,3
2024-03-22 00:40:00,0.0,0.0,0,4,3
2024-03-22 00:50:00,0.0,0.0,0,4,3
2024-03-22 01:00:00,0.0,0.0,1,4,3
2024-03-22 01:10:00,0.0,0.0,1,4,3
2024-03-22 01:20:00,0.0,0.0,1,4,3
2024-03-22 01:30:00,0.0,0.0,1,4,3
2024-03-22 01:40:00,0.0,0.0,1,4,3
2024-03-22 01:50:00,0.0,0.0,1,4,3
2024-03-22 02:00:00,0.0,0.0,2,4,3
2024-03-22 02:10:00,0.0,0.0,2,4,3
2024-03-22 02:20:00,0.0,0.0,2,4,3
2024-03-22 02:30:00,0.0,0.0,2,4,3
2024-03-22 02:40:00,0.0,0.0,2,4,3
2024-03-22 02:50:00,0.0,0.0,2,4,3
2024-03-22 03:00:00,0.0,0.0,3,4,3
2024-03-22 03:10:00,0.0,0.0,3,4,3
2024-03-22 03:20:00,0.0,0.0,3,4,3
2024-03-22 03:30:00,0.0,0.0,3,4,3
2024-03-22 03:40:00,0.0,0.0,3,4,3
2024-03-22 03:50:00,0.0,0.0,3,4,3
2024-03-22 04:00:00,0.0,0.0,4,4,3
2024-03-22 04:10:00,0.0,0.0,4,4,3
2024-03-22 04:20:00,0.0,0.0,4,4,3
2024-03-22 04:30:00,0.0,0.0,4,4,3
2024-03-22 04:40:00,0.0,0.0,4,4,3
2024-03-22 04:50:00,0.0,0.0,4,4,3
2024-03-22 05:00:00,0.0,0.0,5,4,3
2024-03-22 05:10:00,0.0,0.0,5,4,3
2024-03-22 05:20:00,0.0,0.0,5,4,3
2024-03-22 05:30:00,0.0,0.0,5,4,3
2024-03-22 05:40:00,1.0,0.0,5,4,3
2024-03-22 05:50:00,3.0,0.0,5,4,3
2024-03-22 06:00:00,7.0,0.0,6,4,3
2024-03-22 06:10:00,10.0,0.0,6,4,3
2024-03-22 06:20:00,11.0,0.0,6,4,3
2024-03-22 06:30:00,12.0,0.0,6,4,3
2024-03-22 06:40:00,20.0,0.0,6,4,3
2024-03-22 06:50:00,25.0,0.0,6,4,3
2024-03-22 07:00:00,24.0,0.0,7,4,3
2024-03-22 07:10:00,18.0,0.0,7,4,3
2024-03-22 07:20:00,22.0,0.0,7,4,3
2024-03-22 07:30:00,29.0,0.0,7,4,3
2024-03-22 07:40:00,35.0,0.0,7,4,3
2024-03-22 07:50:00,35.0,0.0,7,4,3
2024-03-22 08:00:00,40.0,0.0,8,4,3
2024-03-22 08:10:00,48.0,0.0,8,4,3
2024-03-22 08:20:00,46.0,0.0,8,4,3
2024-03-22 08:30:00,51.0,0.0,8,4,3
2024-03-22 08:40:00,52.0,0.0,8,4,3
2024-03-22 08:50:00,47.0,0.0,8,4,3
2024-03-22 09:00:00,46.0,0.0,9,4,3
2024-03-22 09:10:00,37.0,0.0,9,4,3
2024-03-22 09:20:00,66.0,0.0,9,4,3
2024-03-22 09:30:00,50.0,0.0,9,4,3
2024-03-22 09:40:00,78.0,0.0,9,4,3
2024-03-22 09:50:00,117.0,0.0,9,4,3
2024-03-22 10:00:00,173.0,0.0,10,4,3
2024-03-22 10:10:00,123.0,0.0,10,4,3
2024-03-22 10:20:00,72.0,0.0,10,4,3
2024-03-22 10:30:00,88.0,0.0,10,4,3
2024-03-22 10:40:00,91.0,0.0,10,4,3
2024-03-22 10:50:00,126.0,0.0,10,4,3
2024-03-22 11:00:00,242.0,0.0,11,4,3
2024-03-22 11:10:00,204.0,0.0,11,4,3
2024-03-22 11:20:00,184.0,0.0,11,4,3
2024-03-22 11:30:00,145.0,0.0,11,4,3
2024-03-22 11:40:00,151.0,0.0,11,4,3
2024-03-22 11:50:00,172.0,0.0,11,4,3
2024-03-22 12:00:00,165.0,0.0,12,4,3
2024-03-22 12:10:00,197.0,0.0,12,4,3
2024-03-22 12:20:00,143.0,0.0,12,4,3
2024-03-22 12:30:00,151.0,0.0,12,4,3
2024-03-22 12:40:00,132.0,0.0,12,4,3
2024-03-22 12:50:00,128.0,0.0,12,4,3
2024-03-22 13:00:00,115.0,0.0,13,4,3
2024-03-22 13:10:00,135.0,0.0,13,4,3
2024-03-22 13:20:00,132.0,0.0,13,4,3
2024-03-22 13:30:00,131.0,0.0,13,4,3
2024-03-22 13:40:00,148.0,0.0,13,4,3
2024-03-22 13:50:00,166.0,0.0,13,4,3
2024-03-22 14:00:00,117.0,0.0,14,4,3
2024-03-22 14:10:00,105.0,0.0,14,4,3
2024-03-22 14:20:00,123.0,0.0,14,4,3
2024-03-22 14:30:00,88.0,0.0,14,4,3
2024-03-22 14:40:00,71.0,0.0,14,4,3
2024-03-22 14:50:00,136.0,0.0,14,4,3
2024-03-22 15:00:00,102.0,0.0,15,4,3
2024-03-22 15:10:00,72.0,0.0,15,4,3
2024-03-22 15:20:00,71.0,0.0,15,4,3
2024-03-22 15:30:00,74.0,0.0,15,4,3
2024-03-22 15:40:00,75.0,0.0,15,4,3
2024-03-22 15:50:00,89.0,0.0,15,4,3
2024-03-22 16:00:00,83.0,0.0,16,4,3
2024-03-22 16:10:00,57.0,0.0,16,4,3
2024-03-22 16:20:00,60.0,0.0,16,4,3
2024-03-22 16:30:00,55.0,0.0,16,4,3
2024-03-22 16:40:00,47.0,0.0,16,4,3
2024-03-22 16:50:00,29.0,0.0,16,4,3
2024-03-22 17:00:00,18.0,0.0,17,4,3
2024-03-22 17:10:00,16.0,0.0,17,4,3
2024-03-22 17:20:00,8.0,0.0,17,4,3
2024-03-22 17:30:00,6.0,0.0,17,4,3
2024-03-22 17:40:00,5.0,0.0,17,4,3
2024-03-22 17:50:00,2.0,0.0,17,4,3
2024-03-22 18:00:00,0.0,0.0,18,4,3
2024-03-22 18:10:00,0.0,0.0,18,4,3
2024-03-22 18:20:00,0.0,0.0,18,4,3
2024-03-22 18:30:00,0.0,0.0,18,4,3
2024-03-22 18:40:00,0.0,0.0,18,4,3
2024-03-22 18:50:00,0.0,0.0,18,4,3
2024-03-22 19:00:00,0.0,0.0,19,4,3
2024-03-22 19:10:00,0.0,0.0,19,4,3
2024-03-22 19:20:00,0.0,0.0,19,4,3
2024-03-22 19:30:00,0.0,0.0,19,4,3
2024-03-22 19:40:00,0.0,0.0,19,4,3
2024-03-22 19:50:00,0.0,0.0,19,4,3
2024-03-22 20:00:00,0.0,0.0,20,4,3
2024-03-22 20:10:00,0.0,0.0,20,4,3
2024-03-22 20:20:00,0.0,0.0,20,4,3
2024-03-22 20:30:00,0.0,0.0,20,4,3
2024-03-22 20:40:00,0.0,0.0,20,4,3
2024-03-22 20:50:00,0.0,0.0,20,4,3
2024-03-22 21:00:00,0.0,0.0,21,4,3
2024-03-22 21:10:00,0.0,0.0,21,4,3
2024-03-22 21:20:00,0.0,0.0,21,4,3
2024-03-22 21:30:00,0.0,0.0,21,4,3
2024-03-22 21:40:00,0.0,0.0,21,4,3
2024-03-22 21:50:00,0.0,0.0,21,4,3
2024-03-22 22:00:00,0.0,0.0,22,4,3
2024-03-22 22:10:00,0.0,0.0,22,4,3
2024-03-22 22:20:00,0.0,0.0,22,4,3
2024-03-22 22:30:00,0.0,0.0,22,4,3
2024-03-22 22:40:00,0.0,0.0,22,4,3
2024-03-22 22:50:00,0.0,0.0,22,4,3
2024-03-22 23:00:00,0.0,0.0,23,4,3
2024-03-22 23:10:00,0.0,0.0,23,4,3
2024-03-22 23:20:00,0.0,0.0,23,4,3
2024-03-22 23:30:00,0.0,0.0,23,4,3
2024-03-22 23:40:00,0.0,0.0,23,4,3
2024-03-22 23:50:00,0.0,0.0,23,4,3
2024-03-23 00:00:00,0.0,0.0,0,5,3
2024-03-23 00:10:00,0.0,0.0,0,5,3
2024-03-23 00:20:00,0.0,0.0,0,5,3
2024-03-23 00:30:00,0.0,0.0,0,5,3
2024-03-23 00:40:00,0.0,0.0,0,5,3
2024-03-23 00:50:00,0.0,0.0,0,5,3
2024-03-23 01:00:00,0.0,0.0,1,5,3
2024-03-23 01:10:00,0.0,0.0,1,5,3
2024-03-23 01:20:00,0.0,0.0,1,5,3
2024-03-23 01:30:00,0.0,0.0,1,5,3
2024-03-23 01:40:00,0.0,0.0,1,5,3
2024-03-23 01:50:00,0.0,0.0,1,5,3
2024-03-23 02:00:00,0.0,0.0,2,5,3
2024-03-23 02:10:00,0.0,0.0,2,5,3
2024-03-23 02:20:00,0.0,0.0,2,5,3
2024-03-23 02:30:00,0.0,0.0,2,5,3
2024-03-23 02:40:00,0.0,0.0,2,5,3
2024-03-23 02:50:00,0.0,0.0,2,5,3
2024-03-23 03:00:00,0.0,0.0,3,5,3
2024-03-23 03:10:00,0.0,0.0,3,5,3
2024-03-23 03:20:00,0.0,0.0,3,5,3
2024-03-23 03:30:00,0.0,0.0,3,5,3
2024-03-23 03:40:00,0.0,0.0,3,5,3
2024-03-23 03:50:00,0.0,0.0,3,5,3
2024-03-23 04:00:00,0.0,0.0,4,5,3
2024-03-23 04:10:00,0.0,0.0,4,5,3
2024-03-23 04:20:00,0.0,0.0,4,5,3
2024-03-23 04:30:00,0.0,0.0,4,5,3
2024-03-23 04:40:00,0.0,0.0,4,5,3
2024-03-23 04:50:00,0.0,0.0,4,5,3
2024-03-23 05:00:00,0.0,0.0,5,5,3
2024-03-23 05:10:00,0.0,0.0,5,5,3
2024-03-23 05:20:00,0.0,0.0,5,5,3
2024-03-23 05:30:00,0.0,0.0,5,5,3
2024-03-23 05:40:00,2.0,0.0,5,5,3
2024-03-23 05:50:00,5.0,0.0,5,5,3
2024-03-23 06:00:00,13.0,0.0,6,5,3
2024-03-23 06:10:00,25.0,0.0,6,5,3
2024-03-23 06:20:00,30.0,0.0,6,5,3
2024-03-23 06:30:00,41.0,0.0,6,5,3
2024-03-23 06:40:00,71.0,0.0,6,5,3
2024-03-23 06:50:00,95.0,0.0,6,5,3
2024-03-23 07:00:00,57.0,0.0,7,5,3
2024-03-23 07:10:00,105.0,0.0,7,5,3
2024-03-23 07:20:00,102.0,0.0,7,5,3
2024-03-23 07:30:00,171.0,0.0,7,5,3
2024-03-23 07:40:00,208.0,9.84206,7,5,3
2024-03-23 07:50:00,127.0,2.37495,7,5,3
2024-03-23 08:00:00,323.0,10.0,8,5,3
2024-03-23 08:10:00,214.0,10.0,8,5,3
2024-03-23 08:20:00,226.0,8.89391,8,5,3
2024-03-23 08:30:00,302.0,10.0,8,5,3
2024-03-23 08:40:00,105.0,0.0,8,5,3
2024-03-23 08:50:00,373.0,10.0,8,5,3
2024-03-23 09:00:00,298.0,8.18239,9,5,3
2024-03-23 09:10:00,388.0,10.0,9,5,3
2024-03-23 09:20:00,416.0,10.0,9,5,3
2024-03-23 09:30:00,257.0,4.15234,9,5,3
2024-03-23 09:40:00,346.0,6.07079,9,5,3
2024-03-23 09:50:00,158.0,0.0,9,5,3
2024-03-23 10:00:00,451.0,9.02942,10,5,3
2024-03-23 10:10:00,409.0,7.49734,10,5,3
2024-03-23 10:20:00,417.0,5.46931,10,5,3
2024-03-23 10:30:00,493.0,9.04959,10,5,3
2024-03-23 10:40:00,545.0,10.0,10,5,3
2024-03-23 10:50:00,392.0,6.56609,10,5,3
2024-03-23 11:00:00,520.0,10.0,11,5,3
2024-03-23 11:10:00,361.0,6.03704,11,5,3
2024-03-23 11:20:00,659.0,10.0,11,5,3
2024-03-23 11:30:00,758.0,10.0,11,5,3
2024-03-23 11:40:00,730.0,10.0,11,5,3
2024-03-23 11:50:00,491.0,10.0,11,5,3
2024-03-23 12:00:00,689.0,10.0,12,5,3
2024-03-23 12:10:00,672.0,10.0,12,5,3
2024-03-23 12:20:00,380.0,9.30956,12,5,3
2024-03-23 12:30:00,177.0,1.88977,12,5,3
2024-03-23 12:40:00,583.0,10.0,12,5,3
2024-03-23 12:50:00,535.0,10.0,12,5,3
2024-03-23 13:00:00,509.0,10.0,13,5,3
2024-03-23 13:10:00,638.0,10.0,13,5,3
2024-03-23 13:20:00,461.0,10.0,13,5,3
2024-03-23 13:30:00,628.0,10.0,13,5,3
2024-03-23 13:40:00,592.0,10.0,13,5,3
2024-03-23 13:50:00,241.0,5.37546,13,5,3
2024-03-23 14:00:00,583.0,10.0,14,5,3
2024-03-23 14:10:00,544.0,10.0,14,5,3
2024-03-23 14:20:00,543.0,10.0,14,5,3
2024-03-23 14:30:00,390.0,10.0,14,5,3
2024-03-23 14:40:00,434.0,10.0,14,5,3
2024-03-23 14:50:00,422.0,10.0,14,5,3
2024-03-23 15:00:00,371.0,10.0,15,5,3
2024-03-23 15:10:00,221.0,0.241693,15,5,3
2024-03-23 15:20:00,352.0,10.0,15,5,3
2024-03-23 15:30:00,120.0,0.0,15,5,3
2024-03-23 15:40:00,100.0,3.72636,15,5,3
2024-03-23 15:50:00,376.0,10.0,15,5,3
2024-03-23 16:00:00,220.0,10.0,16,5,3
2024-03-23 16:10:00,210.0,10.0,16,5,3
2024-03-23 16:20:00,145.0,10.0,16,5,3
2024-03-23 16:30:00,205.0,10.0,16,5,3
2024-03-23 16:40:00,72.0,0.0,16,5,3
2024-03-23 16:50:00,63.0,0.0,16,5,3
2024-03-23 17:00:00,34.0,0.0,17,5,3
2024-03-23 17:10:00,111.0,10.0,17,5,3
2024-03-23 17:20:00,80.0,10.0,17,5,3
2024-03-23 17:30:00,18.0,0.0,17,5,3
2024-03-23 17:40:00,16.0,0.0,17,5,3
2024-03-23 17:50:00,21.0,0.0,17,5,3
2024-03-23 18:00:00,20.0,0.0,18,5,3
2024-03-23 18:10:00,4.0,0.0,18,5,3
2024-03-23 18:20:00,0.0,0.0,18,5,3
2024-03-23 18:30:00,0.0,0.0,18,5,3
2024-03-23 18:40:00,0.0,0.0,18,5,3
2024-03-23 18:50:00,0.0,0.0,18,5,3
2024-03-23 19:00:00,0.0,0.0,19,5,3
2024-03-23 19:10:00,0.0,0.0,19,5,3
2024-03-23 19:20:00,0.0,0.0,19,5,3
2024-03-23 19:30:00,0.0,0.0,19,5,3
2024-03-23 19:40:00,0.0,0.0,19,5,3
2024-03-23 19:50:00,0.0,0.0,19,5,3
2024-03-23 20:00:00,0.0,0.0,20,5,3
2024-03-23 20:10:00,0.0,0.0,20,5,3
2024-03-23 20:20:00,0.0,0.0,20,5,3
2024-03-23 20:30:00,0.0,0.0,20,5,3
2024-03-23 20:40:00,0.0,0.0,20,5,3
2024-03-23 20:50:00,0.0,0.0,20,5,3
2024-03-23 21:00:00,0.0,0.0,21,5,3
2024-03-23 21:10:00,0.0,0.0,21,5,3
2024-03-23 21:20:00,0.0,0.0,21,5,3
2024-03-23 21:30:00,0.0,0.0,21,5,3
2024-03-23 21:40:00,0.0,0.0,21,5,3
2024-03-23 21:50:00,0.0,0.0,21,5,3
2024-03-23 22:00:00,0.0,0.0,22,5,3
2024-03-23 22:10:00,0.0,0.0,22,5,3
2024-03-23 22:20:00,0.0,0.0,22,5,3
2024-03-23 22:30:00,0.0,0.0,22,5,3
2024-03-23 22:40:00,0.0,0.0,22,5,3
2024-03-23 22:50:00,0.0,0.0,22,5,3
2024-03-23 23:00:00,0.0,0.0,23,5,3
2024-03-23 23:10:00,0.0,0.0,23,5,3
2024-03-23 23:20:00,0.0,0.0,23,5,3
2024-03-23 23:30:00,0.0,0.0,23,5,3
2024-03-23 23:40:00,0.0,0.0,23,5,3
2024-03-23 23:50:00,0.0,0.0,23,5,3
2024-03-24 00:00:00,0.0,0.0,0,6,3
2024-03-24 00:10:00,0.0,0.0,0,6,3
2024-03-24 00:20:00,0.0,0.0,0,6,3
2024-03-24 00:30:00,0.0,0.0,0,6,3
2024-03-24 00:40:00,0.0,0.0,0,6,3
2024-03-24 00:50:00,0.0,0.0,0,6,3
2024-03-24 01:00:00,0.0,0.0,1,6,3
2024-03-24 01:10:00,0.0,0.0,1,6,3
2024-03-24 01:20:00,0.0,0.0,1,6,3
2024-03-24 01:30:00,0.0,0.0,1,6,3
2024-03-24 01:40:00,0.0,0.0,1,6,3
2024-03-24 01:50:00,0.0,0.0,1,6,3
2024-03-24 02:00:00,0.0,0.0,2,6,3
2024-03-24 02:10:00,0.0,0.0,2,6,3
2024-03-24 02:20:00,0.0,0.0,2,6,3
2024-03-24 02:30:00,0.0,0.0,2,6,3
2024-03-24 02:40:00,0.0,0.0,2,6,3
2024-03-24 02:50:00,0.0,0.0,2,6,3
2024-03-24 03:00:00,0.0,0.0,3,6,3
2024-03-24 03:10:00,0.0,0.0,3,6,3
2024-03-24 03:20:00,0.0,0.0,3,6,3
2024-03-24 03:30:00,0.0,0.0,3,6,3
2024-03-24 03:40:00,0.0,0.0,3,6,3
2024-03-24 03:50:00,0.0,0.0,3,6,3
2024-03-24 04:00:00,0.0,0.0,4,6,3
2024-03-24 04:10:00,0.0,0.0,4,6,3
2024-03-24 04:20:00,0.0,0.0,4,6,3
2024-03-24 04:30:00,0.0,0.0,4,6,3
2024-03-24 04:40:00,0.0,0.0,4,6,3
2024-03-24 04:50:00,0.0,0.0,4,6,3
2024-03-24 05:00:00,1.0,0.0,5,6,3
2024-03-24 05:10:00,0.0,0.0,5,6,3
2024-03-24 05:20:00,0.0,0.0,5,6,3
2024-03-24 05:30:00,1.0,0.0,5,6,3
2024-03-24 05:40:00,2.0,0.0,5,6,3
2024-03-24 05:50:00,4.0,0.0,5,6,3
2024-03-24 06:00:00,7.0,0.0,6,6,3
2024-03-24 06:10:00,17.0,0.0,6,6,3
2024-03-24 06:20:00,34.0,0.0,6,6,3
2024-03-24 06:30:00,52.0,0.0,6,6,3
2024-03-24 06:40:00,48.0,0.0,6,6,3
2024-03-24 06:50:00,67.0,0.0,6,6,3
2024-03-24 07:00:00,109.0,0.0,7,6,3
2024-03-24 07:10:00,178.0,10.0,7,6,3
2024-03-24 07:20:00,211.0,10.0,7,6,3
2024-03-24 07:30:00,72.0,0.0,7,6,3
2024-03-24 07:40:00,137.0,0.0,7,6,3
2024-03-24 07:50:00,120.0,0.0,7,6,3
2024-03-24 08:00:00,129.0,0.0,8,6,3
2024-03-24 08:10:00,142.0,0.0,8,6,3
2024-03-24 08:20:00,192.0,1.50232,8,6,3
2024-03-24 08:30:00,251.0,5.99602,8,6,3
2024-03-24 08:40:00,56.0,0.0,8,6,3
2024-03-24 08:50:00,84.0,0.0,8,6,3
2024-03-24 09:00:00,87.0,0.0,9,6,3
2024-03-24 09:10:00,140.0,0.0,9,6,3
2024-03-24 09:20:00,104.0,0.0,9,6,3
2024-03-24 09:30:00,76.0,0.0,9,6,3
2024-03-24 09:40:00,98.0,0.0,9,6,3
2024-03-24 09:50:00,153.0,0.0,9,6,3
2024-03-24 10:00:00,104.0,0.0,10,6,3
2024-03-24 10:10:00,135.0,0.0,10,6,3
2024-03-24 10:20:00,262.0,1.98168,10,6,3
2024-03-24 10:30:00,396.0,2.61638,10,6,3
2024-03-24 10:40:00,316.0,0.0,10,6,3
2024-03-24 10:50:00,415.0,5.76062,10,6,3
2024-03-24 11:00:00,346.0,8.00793,11,6,3
2024-03-24 11:10:00,166.0,0.0,11,6,3
2024-03-24 11:20:00,261.0,0.0,11,6,3
2024-03-24 11:30:00,185.0,0.0,11,6,3
2024-03-24 11:40:00,176.0,0.0,11,6,3
2024-03-24 11:50:00,245.0,2.0369,11,6,3
2024-03-24 12:00:00,166.0,0.0,12,6,3
2024-03-24 12:10:00,271.0,1.0645,12,6,3
2024-03-24 12:20:00,241.0,0.0,12,6,3
2024-03-24 12:30:00,209.0,0.0,12,6,3
2024-03-24 12:40:00,180.0,0.0,12,6,3
2024-03-24 12:50:00,244.0,1.54967,12,6,3
2024-03-24 13:00:00,338.0,7.96679,13,6,3
2024-03-24 13:10:00,169.0,0.0,13,6,3
2024-03-24 13:20:00,171.0,0.0,13,6,3
2024-03-24 13:30:00,188.0,0.0,13,6,3
2024-03-24 13:40:00,225.0,0.0,13,6,3
2024-03-24 13:50:00,128.0,0.0,13,6,3
2024-03-24 14:00:00,85.0,0.0,14,6,3
2024-03-24 14:10:00,73.0,0.0,14,6,3
2024-03-24 14:20:00,121.0,0.0,14,6,3
2024-03-24 14:30:00,79.0,0.0,14,6,3
2024-03-24 14:40:00,83.0,0.0,14,6,3
2024-03-24 14:50:00,115.0,0.0,14,6,3
2024-03-24 15:00:00,187.0,6.58646,15,6,3
2024-03-24 15:10:00,105.0,6.05211,15,6,3
2024-03-24 15:20:00,190.0,5.78328,15,6,3
2024-03-24 15:30:00,111.0,0.0,15,6,3
2024-03-24 15:40:00,118.0,0.0,15,6,3
2024-03-24 15:50:00,57.0,0.0,15,6,3
2024-03-24 16:00:00,48.0,0.0,16,6,3
2024-03-24 16:10:00,16.0,0.0,16,6,3
2024-03-24 16:20:00,33.0,0.0,16,6,3
2024-03-24 16:30:00,82.0,0.0,16,6,3
2024-03-24 16:40:00,64.0,0.0,16,6,3
2024-03-24 16:50:00,109.0,10.0,16,6,3
2024-03-24 17:00:00,57.0,0.0,17,6,3
2024-03-24 17:10:00,29.0,0.0,17,6,3
2024-03-24 17:20:00,36.0,0.0,17,6,3
2024-03-24 17:30:00,39.0,10.0,17,6,3
2024-03-24 17:40:00,32.0,0.0,17,6,3
2024-03-24 17:50:00,13.0,0.0,17,6,3
2024-03-24 18:00:00,4.0,0.0,18,6,3
2024-03-24 18:10:00,2.0,0.0,18,6,3
2024-03-24 18:20:00,0.0,0.0,18,6,3
2024-03-24 18:30:00,0.0,0.0,18,6,3
2024-03-24 18:40:00,0.0,0.0,18,6,3
2024-03-24 18:50:00,0.0,0.0,18,6,3
2024-03-24 19:00:00,0.0,0.0,19,6,3
2024-03-24 19:10:00,0.0,0.0,19,6,3
2024-03-24 19:20:00,0.0,0.0,19,6,3
2024-03-24 19:30:00,0.0,0.0,19,6,3
2024-03-24 19:40:00,0.0,0.0,19,6,3
2024-03-24 19:50:00,0.0,0.0,19,6,3
2024-03-24 20:00:00,0.0,0.0,20,6,3
2024-03-24 20:10:00,0.0,0.0,20,6,3
2024-03-24 20:20:00,0.0,0.0,20,6,3
2024-03-24 20:30:00,0.0,0.0,20,6,3
2024-03-24 20:40:00,0.0,0.0,20,6,3
2024-03-24 20:50:00,0.0,0.0,20,6,3
2024-03-24 21:00:00,0.0,0.0,21,6,3
2024-03-24 21:10:00,0.0,0.0,21,6,3
2024-03-24 21:20:00,0.0,0.0,21,6,3
2024-03-24 21:30:00,0.0,0.0,21,6,3
2024-03-24 21:40:00,0.0,0.0,21,6,3
2024-03-24 21:50:00,0.0,0.0,21,6,3
2024-03-24 22:00:00,0.0,0.0,22,6,3
2024-03-24 22:10:00,0.0,0.0,22,6,3
2024-03-24 22:20:00,0.0,0.0,22,6,3
2024-03-24 22:30:00,0.0,0.0,22,6,3
2024-03-24 22:40:00,0.0,0.0,22,6,3
2024-03-24 22:50:00,0.0,0.0,22,6,3
2024-03-24 23:00:00,0.0,0.0,23,6,3
2024-03-24 23:10:00,0.0,0.0,23,6,3
2024-03-24 23:20:00,0.0,0.0,23,6,3
2024-03-24 23:30:00,0.0,0.0,23,6,3
2024-03-24 23:40:00,0.0,0.0,23,6,3
2024-03-24 23:50:00,0.0,0.0,23,6,3
2024-03-25 00:00:00,0.0,0.0,0,0,3
